,Prediction,NextId,Position
14764,o,18423,2
21941,c,27514,2
9531,w,11978,2
21950,c,27532,2
1909,l,2412,2
8823,x,11057,2
21959,c,27541,2
36616,s,45799,2
15374,i,19199,2
14224,a,17747,2
21770,c,27265,2
16706,m,20890,2
10720,v,13421,2
17817,l,22170,2
40014,k,50111,2
38682,a,48387,2
17825,l,22186,2
12334,m,15403,2
13358,t,16723,2
856,m,1119,2
17833,l,22194,2
12328,m,15391,2
17841,l,22202,2
38679,a,48384,2
13361,t,16726,2
12322,m,15385,2
40028,k,50125,2
17849,l,22210,2
17857,l,22218,2
12316,m,15379,2
38676,a,48381,2
13364,t,16729,2
17865,l,22234,2
12310,m,15373,2
12340,m,15415,2
16625,m,20794,2
17809,l,22154,2
38685,a,48390,2
16628,m,20797,2
838,m,1101,2
17745,l,22066,2
38694,a,48399,2
17753,l,22082,2
12370,o,15453,2
13349,t,16714,2
460,m,606,2
17761,l,22090,2
38691,a,48396,2
16622,m,20791,2
17769,l,22098,2
17777,l,22106,2
13352,t,16717,2
17785,l,22122,2
12354,o,15437,2
847,m,1110,2
38688,a,48393,2
17793,l,22130,2
13355,t,16720,2
17801,l,22146,2
12346,o,15421,2
12362,o,15445,2
13367,t,16732,2
865,m,1128,2
17873,l,22242,2
17945,l,22338,2
13376,t,16741,2
17953,l,22346,2
12262,m,15325,2
883,m,1146,2
13379,t,16744,2
17961,l,22354,2
12256,m,15319,2
38658,a,48345,2
17969,l,22362,2
38661,a,48351,2
40056,k,50167,2
12250,m,15313,2
17977,l,22370,2
38655,a,48342,2
17985,l,22394,2
12244,m,15307,2
16616,m,20776,2
13385,t,16750,2
17993,l,22402,2
12238,m,15295,2
892,m,1155,2
13382,t,16747,2
12378,o,15469,2
12268,m,15331,2
40042,k,50153,2
12304,m,15367,2
38673,a,48378,2
17881,l,22250,2
451,m,597,2
17889,l,22258,2
12298,m,15361,2
38670,a,48375,2
17897,l,22266,2
12292,m,15355,2
13370,t,16735,2
17937,l,22306,2
17905,l,22274,2
874,m,1137,2
17913,l,22282,2
38667,a,48363,2
13373,t,16738,2
17921,l,22290,2
12280,m,15343,2
16619,m,20788,2
17929,l,22298,2
12274,m,15337,2
38664,a,48357,2
12286,m,15349,2
18001,l,22410,2
17737,l,22058,2
13346,t,16711,2
17537,g,21850,2
12490,o,15597,2
38782,m,48529,2
17543,g,21856,2
13319,t,16681,2
17549,g,21862,2
12482,o,15589,2
38768,m,48501,2
17555,g,21868,2
16637,m,20809,2
39958,k,50027,2
17561,g,21874,2
12474,o,15581,2
802,m,1065,2
13322,t,16687,2
17567,g,21880,2
17573,g,21886,2
12466,o,15573,2
38754,m,48487,2
17579,g,21892,2
17585,g,21898,2
17531,g,21844,2
38796,m,48543,2
13316,t,16678,2
793,m,1056,2
38838,m,48585,2
13307,t,16666,2
17483,g,21796,2
478,m,624,2
17489,g,21802,2
12522,o,15629,2
784,m,1047,2
17495,g,21808,2
13310,t,16672,2
38824,m,48571,2
12458,o,15565,2
17501,g,21814,2
16640,m,20815,2
17507,g,21820,2
38810,m,48557,2
17513,g,21826,2
12506,o,15613,2
13313,t,16675,2
17519,g,21832,2
39944,k,50013,2
17525,g,21838,2
12498,o,15605,2
12514,o,15621,2
38740,m,48459,2
13325,t,16690,2
17591,g,21904,2
17665,l,21978,2
13337,t,16702,2
17673,l,21986,2
12410,o,15501,2
16631,m,20803,2
38703,a,48408,2
17681,l,21994,2
39986,k,50055,2
17689,l,22010,2
12402,o,15493,2
38706,a,48411,2
829,m,1092,2
17697,l,22018,2
17705,l,22026,2
12394,o,15485,2
38700,a,48405,2
13343,t,16708,2
17713,l,22034,2
17721,l,22042,2
40000,k,50083,2
12386,o,15477,2
38697,a,48402,2
13340,t,16705,2
17729,l,22050,2
12418,o,15509,2
17649,l,21962,2
39972,k,50041,2
13328,t,16693,2
17597,g,21910,2
12450,o,15557,2
16634,m,20806,2
811,m,1074,2
17603,g,21916,2
38726,m,48431,2
17609,l,21922,2
12442,o,15541,2
17657,l,21970,2
469,m,615,2
13331,t,16696,2
38712,m,48417,2
17625,l,21938,2
12434,o,15533,2
17633,l,21946,2
17641,l,21954,2
13334,t,16699,2
12426,o,15525,2
820,m,1083,2
38709,a,48414,2
17617,l,21930,2
12530,o,15645,2
38652,a,48339,2
40070,k,50181,2
13439,t,16816,2
18337,e,22863,2
12046,m,15067,2
38598,a,48279,2
18342,e,22868,2
12040,m,15061,2
40154,k,50279,2
18347,e,22878,2
971,b,1264,2
12034,m,15055,2
18352,e,22883,2
38595,a,48267,2
18357,e,22888,2
12028,m,15049,2
13442,t,16822,2
18362,e,22893,2
13445,t,16825,2
12022,m,15043,2
38592,a,48264,2
16595,m,20746,2
18367,e,22903,2
16598,m,20749,2
18329,l,22842,2
38601,a,48282,2
12052,m,15073,2
38610,a,48297,2
18273,l,22778,2
12082,m,15109,2
18281,l,22786,2
12076,m,15103,2
38607,a,48288,2
13430,t,16804,2
18289,l,22794,2
957,b,1250,2
424,m,561,2
978,b,1271,2
12070,m,15091,2
18305,l,22810,2
12064,m,15085,2
38604,a,48285,2
13433,t,16807,2
40140,k,50265,2
18313,l,22818,2
12058,m,15079,2
13436,t,16813,2
18321,l,22834,2
964,b,1257,2
18297,l,22802,2
12016,m,15037,2
18372,e,22908,2
18377,e,22913,2
18417,e,22958,2
11974,m,14995,2
40182,k,50307,2
18422,e,22963,2
11968,m,14989,2
38577,a,48243,2
18427,e,22968,2
999,b,1313,2
13460,t,16840,2
11962,m,14983,2
38580,a,48246,2
13463,t,16843,2
18437,e,22993,2
11956,m,14971,2
38574,a,48240,2
16589,m,20737,2
18442,e,22998,2
11950,m,14965,2
13466,t,16846,2
40196,k,50321,2
18447,e,23003,2
1006,b,1327,2
18432,e,22973,2
18265,l,22770,2
18412,e,22953,2
992,b,1299,2
13448,t,16828,2
12010,m,15031,2
38589,a,48255,2
40168,k,50293,2
18382,e,22918,2
12004,m,15025,2
415,m,552,2
18387,e,22923,2
13451,t,16831,2
985,b,1285,2
11980,m,15001,2
11998,m,15019,2
18392,e,22928,2
18397,e,22933,2
11992,m,15013,2
13454,t,16834,2
38583,a,48249,2
18402,e,22938,2
11986,m,15007,2
16592,m,20740,2
13457,t,16837,2
18407,e,22948,2
38586,a,48252,2
12232,m,15289,2
16601,m,20752,2
950,b,1243,2
38640,a,48327,2
18081,l,22522,2
12190,m,15247,2
40084,k,50195,2
18089,l,22538,2
12184,m,15241,2
13400,t,16768,2
38637,a,48324,2
18097,l,22546,2
915,b,1194,2
12178,m,15235,2
16610,m,20767,2
13403,t,16771,2
18105,l,22554,2
18113,l,22562,2
12172,m,15229,2
38634,a,48321,2
18121,l,22570,2
12166,m,15217,2
40098,k,50223,2
18129,l,22578,2
18073,l,22514,2
13397,t,16765,2
12196,m,15253,2
908,b,1187,2
18009,l,22418,2
18017,l,22434,2
12226,m,15283,2
38649,a,48336,2
13388,t,16753,2
18025,l,22442,2
12220,m,15277,2
442,m,579,2
18033,l,22458,2
901,b,1180,2
922,b,1208,2
12214,m,15271,2
38646,a,48333,2
18041,l,22466,2
16613,m,20773,2
18049,l,22474,2
12208,m,15265,2
38643,a,48330,2
18057,l,22482,2
12202,m,15259,2
13394,t,16762,2
18065,l,22506,2
13391,t,16759,2
12160,m,15211,2
38631,a,48318,2
18137,l,22586,2
18209,l,22690,2
12118,m,15157,2
38619,a,48306,2
13418,t,16789,2
16604,m,20758,2
18217,l,22698,2
12112,m,15151,2
13421,t,16792,2
18225,l,22714,2
943,b,1236,2
18201,l,22682,2
12106,m,15145,2
18233,l,22722,2
40126,k,50251,2
18241,l,22730,2
13424,t,16795,2
12100,m,15139,2
38613,a,48300,2
18249,l,22746,2
12094,m,15121,2
13427,t,16801,2
18257,l,22762,2
38616,a,48303,2
12088,m,15115,2
40112,k,50237,2
936,b,1222,2
13406,t,16774,2
13409,t,16777,2
18145,l,22602,2
12154,m,15205,2
38628,a,48315,2
18153,l,22610,2
12148,m,15187,2
16607,m,20764,2
433,m,570,2
13412,t,16780,2
12124,m,15163,2
18161,l,22618,2
12142,m,15181,2
18169,l,22626,2
38625,a,48312,2
18177,l,22650,2
12136,m,15175,2
18185,l,22658,2
12130,m,15169,2
38622,a,48309,2
13415,t,16786,2
18193,l,22674,2
929,b,1215,2
11944,m,14959,2
17477,g,21790,2
38852,m,48599,2
12946,o,16157,2
13193,t,16525,2
16859,g,21070,2
39398,m,49243,2
16679,m,20860,2
16865,g,21076,2
13196,t,16531,2
12938,o,16149,2
16871,g,21082,2
39762,k,49789,2
16877,g,21088,2
12930,o,16141,2
13199,t,16534,2
631,m,804,2
39384,m,49229,2
13202,t,16537,2
16883,g,21094,2
16676,m,20854,2
16889,g,21100,2
12922,o,16133,2
39370,m,49215,2
16853,g,21064,2
39412,m,49271,2
16847,g,21058,2
622,m,795,2
12986,o,16205,2
39454,m,49313,2
16820,m,21022,2
16682,m,20863,2
16823,m,21028,2
12978,o,16189,2
613,m,786,2
13187,t,16519,2
16826,m,21037,2
16829,m,21040,2
16895,g,21106,2
12970,o,16181,2
532,m,687,2
16832,m,21043,2
16835,m,21046,2
12962,o,16173,2
39426,m,49285,2
13190,t,16522,2
16838,m,21049,2
39748,k,49775,2
16841,g,21052,2
12954,o,16165,2
39440,m,49299,2
16901,g,21112,2
12914,o,16117,2
39356,m,49201,2
12874,o,16077,2
39790,k,49831,2
16967,g,21184,2
39300,m,49117,2
16973,g,21196,2
12866,o,16069,2
13217,t,16552,2
13220,t,16558,2
16979,g,21202,2
16670,m,20848,2
16961,g,21178,2
16985,g,21208,2
658,m,867,2
39286,m,49103,2
16991,g,21220,2
16997,g,21226,2
13223,t,16567,2
12850,o,16053,2
39272,m,49089,2
17003,g,21232,2
39804,k,49859,2
17009,g,21238,2
12858,o,16061,2
16817,m,21019,2
39314,m,49145,2
649,m,831,2
16907,g,21118,2
13205,t,16540,2
16913,g,21124,2
12906,o,16109,2
640,m,813,2
39776,k,49817,2
523,m,678,2
16919,g,21130,2
16925,g,21136,2
12898,o,16101,2
16955,g,21172,2
39342,m,49173,2
16931,g,21142,2
16937,g,21148,2
12890,o,16093,2
39328,m,49159,2
13211,t,16546,2
16673,m,20851,2
16943,g,21154,2
16949,g,21160,2
12882,o,16085,2
13214,t,16549,2
13208,t,16543,2
12842,o,16045,2
13184,t,16516,2
13181,t,16510,2
568,m,741,2
16736,m,20920,2
39608,m,49551,2
16739,m,20923,2
13090,o,16381,2
16694,m,20878,2
16742,m,20929,2
39594,m,49537,2
16745,m,20932,2
13082,o,16373,2
13154,t,16477,2
16748,m,20935,2
39692,m,49691,2
13157,t,16480,2
16751,m,20938,2
13074,o,16341,2
577,m,750,2
39580,m,49523,2
16754,m,20941,2
16691,m,20875,2
16757,m,20944,2
16697,m,20881,2
13098,o,16389,2
16733,m,20917,2
13146,o,16461,2
39664,m,49663,2
13138,o,16453,2
16709,m,20893,2
13130,o,16421,2
39650,m,49593,2
16712,m,20896,2
16703,m,20887,2
16715,m,20899,2
13122,o,16413,2
559,m,723,2
13066,o,16333,2
16700,m,20884,2
16721,m,20905,2
13114,o,16405,2
39636,m,49579,2
39678,m,49677,2
16724,m,20908,2
550,m,705,2
16727,m,20911,2
13106,o,16397,2
39622,m,49565,2
16730,m,20914,2
16718,m,20902,2
39566,m,49495,2
13160,t,16489,2
16760,m,20947,2
39510,m,49383,2
16793,m,20989,2
13172,t,16501,2
13018,o,16245,2
39720,k,49747,2
16796,m,20992,2
39496,m,49369,2
16799,m,20998,2
13010,o,16237,2
13175,t,16504,2
16790,m,20986,2
16685,m,20869,2
13178,t,16507,2
16805,m,21004,2
13002,o,16229,2
604,m,777,2
39482,m,49355,2
16808,m,21007,2
16811,m,21013,2
39734,k,49761,2
12994,o,16213,2
39468,m,49327,2
16802,m,21001,2
16814,m,21016,2
595,m,768,2
16787,m,20980,2
16763,m,20953,2
13058,o,16317,2
39552,m,49467,2
39706,m,49719,2
16766,m,20956,2
13163,t,16492,2
16769,m,20959,2
13050,o,16309,2
586,m,759,2
16772,m,20962,2
13026,o,16253,2
16775,m,20965,2
13042,o,16301,2
16688,m,20872,2
39538,m,49439,2
541,m,696,2
16778,m,20971,2
16781,m,20974,2
13034,o,16269,2
39524,m,49411,2
13169,t,16498,2
16784,m,20977,2
13166,t,16495,2
17471,g,21784,2
39258,m,49075,2
13226,t,16570,2
17309,g,21604,2
12642,o,15797,2
739,m,1002,2
38992,m,48781,2
17315,g,21610,2
39888,k,49957,2
17321,g,21616,2
12634,o,15789,2
38978,m,48767,2
17327,g,21622,2
13280,t,16630,2
17333,g,21628,2
12626,o,15781,2
38964,m,48753,2
17339,g,21646,2
13283,t,16633,2
17345,g,21652,2
12618,o,15773,2
748,m,1011,2
16649,m,20824,2
17351,g,21658,2
13277,t,16627,2
17303,g,21598,2
16652,m,20827,2
12650,o,15805,2
12682,o,15861,2
39048,m,48851,2
39874,k,49943,2
17255,g,21550,2
13268,t,16615,2
17261,g,21556,2
12674,o,15853,2
39034,m,48823,2
496,m,651,2
17267,g,21562,2
17357,g,21664,2
17273,g,21568,2
730,m,957,2
17279,g,21574,2
39020,m,48809,2
13271,t,16618,2
17285,g,21580,2
12658,o,15821,2
13274,t,16624,2
17291,g,21586,2
39006,m,48795,2
17297,g,21592,2
12666,o,15829,2
12610,o,15765,2
38950,m,48711,2
39902,k,49971,2
39916,k,49985,2
38894,m,48655,2
17423,g,21730,2
13298,t,16651,2
17429,g,21742,2
12562,o,15709,2
38880,m,48641,2
17435,g,21748,2
17441,g,21754,2
12554,o,15685,2
766,m,1029,2
38866,m,48627,2
13301,t,16654,2
17453,g,21766,2
16643,m,20818,2
12546,o,15677,2
775,m,1038,2
39930,k,49999,2
17459,g,21772,2
13304,t,16660,2
17465,g,21778,2
12538,o,15661,2
17447,g,21760,2
17249,g,21544,2
12570,o,15717,2
13295,t,16648,2
13286,t,16636,2
17363,g,21670,2
17369,g,21676,2
12602,o,15757,2
38936,m,48697,2
487,m,633,2
17375,g,21682,2
13289,t,16642,2
17381,g,21688,2
12594,o,15749,2
17417,g,21724,2
757,m,1020,2
38922,m,48683,2
17393,g,21700,2
12586,o,15733,2
13292,t,16645,2
17399,g,21706,2
16646,m,20821,2
38908,m,48669,2
17405,g,21712,2
12578,o,15725,2
17411,g,21718,2
17387,g,21694,2
17015,g,21244,2
17243,g,21538,2
13265,t,16612,2
39202,m,49019,2
17081,g,21334,2
12794,o,15989,2
13238,t,16582,2
17087,g,21346,2
16664,m,20842,2
17093,g,21352,2
12786,o,15981,2
685,m,894,2
39188,m,49005,2
17099,g,21358,2
13241,t,16585,2
39832,k,49887,2
17105,g,21364,2
12778,o,15973,2
39174,m,48991,2
17111,g,21376,2
13244,t,16588,2
17117,g,21382,2
12770,o,15965,2
39160,m,48977,2
17075,g,21316,2
13235,t,16579,2
39818,k,49873,2
12802,o,15997,2
514,m,669,2
17021,g,21250,2
12834,o,16029,2
667,m,876,2
13229,t,16573,2
17027,g,21256,2
17033,g,21262,2
16667,m,20845,2
12826,o,16021,2
39244,m,49061,2
17123,g,21394,2
17039,g,21274,2
13232,t,16576,2
12818,o,16013,2
39230,m,49047,2
17051,g,21292,2
17057,g,21298,2
12810,o,16005,2
676,m,885,2
17063,g,21304,2
39216,m,49033,2
17069,g,21310,2
17045,g,21280,2
17129,g,21400,2
12762,o,15957,2
694,m,903,2
12722,o,15909,2
16658,m,20833,2
17195,g,21478,2
17201,g,21484,2
12714,o,15901,2
712,m,930,2
39090,m,48907,2
13259,t,16606,2
17207,g,21496,2
39860,k,49929,2
17189,g,21460,2
17213,g,21502,2
39076,m,48893,2
17219,g,21508,2
13262,t,16609,2
17225,g,21514,2
12698,o,15885,2
39062,m,48879,2
17231,g,21520,2
17237,g,21532,2
12690,o,15869,2
721,m,939,2
12706,o,15893,2
16655,m,20830,2
39104,m,48921,2
13256,t,16603,2
13247,t,16591,2
17135,g,21406,2
16661,m,20839,2
17141,g,21412,2
12754,o,15941,2
39146,m,48963,2
505,m,660,2
13250,t,16594,2
17147,g,21418,2
17153,g,21424,2
17183,g,21454,2
12746,o,15933,2
17159,g,21430,2
39846,k,49915,2
17165,g,21436,2
12738,o,15925,2
703,m,912,2
17171,g,21442,2
39118,m,48935,2
17177,g,21448,2
12730,o,15917,2
13253,t,16600,2
39132,m,48949,2
37877,d,47361,2
38571,a,48237,2
13469,t,16849,2
13712,a,17163,2
19943,d,24937,2
11138,v,13993,2
1307,b,1684,2
19949,d,24943,2
16304,v,20367,2
38345,d,47972,2
19955,d,24949,2
19961,d,24955,2
11127,v,13949,2
38332,d,47959,2
19967,d,24961,2
40546,k,50727,2
16296,v,20359,2
19973,d,24967,2
1314,b,1691,2
19979,d,24973,2
11116,v,13938,2
13720,a,17171,2
19985,d,24979,2
38319,d,47946,2
19937,d,24931,2
16312,v,20375,2
19931,d,24925,2
38358,a,47985,2
16336,v,20399,2
19877,d,24847,2
1293,b,1670,2
16328,v,20391,2
19883,d,24859,2
316,m,399,2
19889,d,24865,2
11171,v,14026,2
38364,a,47991,2
19895,d,24871,2
19991,d,24991,2
19901,d,24877,2
19907,d,24889,2
11160,v,14015,2
1300,b,1677,2
19913,d,24901,2
38361,a,47988,2
19919,d,24907,2
16320,v,20383,2
40532,k,50713,2
19925,d,24913,2
11149,v,14004,2
13704,a,17155,2
16288,v,20351,2
19997,d,25003,2
11105,v,13916,2
20069,d,25093,2
11061,v,13861,2
13736,a,17187,2
1335,b,1712,2
40574,k,50755,2
20075,d,25105,2
20081,d,25117,2
38254,d,47855,2
20087,d,25123,2
11050,v,13850,2
20063,d,25081,2
16256,v,20319,2
16248,v,20303,2
20099,d,25135,2
1342,b,1719,2
20105,d,25147,2
11039,v,13839,2
38241,d,47842,2
13744,a,17195,2
20111,d,25153,2
20117,d,25159,2
38228,d,47829,2
20093,d,25129,2
38367,a,47997,2
38267,d,47881,2
16264,v,20327,2
40560,k,50741,2
16280,v,20343,2
20003,d,25015,2
1321,b,1698,2
20009,d,25021,2
38306,d,47933,2
20015,d,25027,2
11094,v,13905,2
307,m,390,2
20021,d,25033,2
20057,d,25075,2
38293,d,47907,2
13728,a,17179,2
20033,d,25051,2
11083,v,13883,2
16272,v,20335,2
1328,b,1705,2
20039,d,25057,2
20045,d,25063,2
38280,d,47894,2
20051,d,25069,2
11072,v,13872,2
20027,d,25045,2
40588,k,50769,2
11182,v,14037,2
19865,d,24829,2
19657,o,24583,2
13664,a,17115,2
19667,o,24593,2
11292,v,14180,2
1251,b,1621,2
40476,k,50657,2
19677,o,24613,2
19687,o,24623,2
16400,v,20471,2
38394,a,48030,2
19697,o,24633,2
11281,v,14169,2
19707,o,24653,2
16392,v,20463,2
19717,o,24663,2
1258,b,1628,2
19727,d,24679,2
11270,v,14158,2
38391,a,48027,2
13672,a,17123,2
19733,d,24685,2
38397,a,48033,2
19647,o,24573,2
11303,v,14191,2
19637,o,24553,2
11336,v,14246,2
40462,k,50643,2
19557,o,24473,2
1237,b,1607,2
19567,o,24483,2
38406,a,48042,2
19577,o,24493,2
11325,v,14224,2
16424,v,20519,2
334,m,435,2
40490,k,50671,2
19587,o,24503,2
19597,o,24513,2
13656,a,17107,2
19607,o,24523,2
11314,v,14202,2
1244,b,1614,2
19617,o,24533,2
16416,v,20511,2
19627,o,24543,2
38400,a,48036,2
16408,v,20479,2
38403,a,48039,2
19739,d,24691,2
38388,a,48024,2
19745,d,24697,2
40504,k,50685,2
19817,d,24775,2
11215,v,14081,2
1279,b,1656,2
13688,a,17139,2
38376,a,48009,2
19823,d,24781,2
16352,v,20415,2
19829,d,24787,2
19835,d,24793,2
19811,d,24769,2
11204,v,14059,2
16344,v,20407,2
19841,d,24799,2
40518,k,50699,2
19847,d,24805,2
1286,b,1663,2
19853,d,24811,2
11193,v,14048,2
13696,a,17147,2
38370,a,48000,2
19859,d,24823,2
38373,a,48003,2
19871,d,24841,2
16360,v,20423,2
38379,a,48012,2
11259,v,14136,2
16384,v,20455,2
16376,v,20447,2
19751,d,24703,2
325,m,426,2
1265,b,1635,2
19757,d,24709,2
19763,d,24715,2
11248,v,14125,2
38385,a,48021,2
19805,d,24763,2
13680,a,17131,2
19775,d,24727,2
38382,a,48015,2
19781,d,24733,2
11237,v,14114,2
1272,b,1649,2
19787,d,24739,2
16368,v,20431,2
19793,d,24745,2
19799,d,24751,2
11226,v,14092,2
19769,d,24721,2
19547,o,24463,2
20123,d,25165,2
16240,v,20287,2
1419,b,1810,2
13808,a,17275,2
20426,f,25579,2
20429,f,25582,2
37994,d,47517,2
20432,f,25585,2
40672,k,50881,2
10819,v,13553,2
16112,v,20103,2
20435,f,25588,2
16104,v,20095,2
20438,f,25591,2
1426,b,1817,2
20441,f,25594,2
10808,v,13542,2
37981,d,47504,2
13816,a,17283,2
20444,f,25597,2
20447,f,25600,2
37968,d,47491,2
20450,f,25603,2
10830,v,13564,2
20423,f,25576,2
20420,f,25573,2
38007,d,47530,2
20381,d,25531,2
1405,b,1796,2
20387,d,25537,2
38046,d,47582,2
20393,d,25543,2
10863,v,13608,2
20399,f,25549,2
280,m,354,2
38033,d,47556,2
20402,f,25552,2
40686,k,50909,2
13800,a,17259,2
10852,v,13597,2
1412,b,1803,2
16128,v,20127,2
20408,f,25561,2
20411,f,25564,2
38020,d,47543,2
20414,f,25567,2
10841,v,13586,2
16120,v,20119,2
20417,f,25570,2
20405,f,25555,2
10797,v,13531,2
16096,v,20079,2
16088,v,20071,2
10753,v,13454,2
1447,b,1838,2
37916,d,47426,2
20489,f,25648,2
16064,v,20047,2
20492,f,25651,2
20495,f,25657,2
10742,v,13443,2
37903,d,47400,2
16056,v,20031,2
20486,f,25645,2
20498,f,25660,2
20501,f,25663,2
1454,b,1845,2
20504,f,25666,2
10731,v,13432,2
37890,d,47387,2
13840,a,17307,2
20507,f,25669,2
16048,v,20023,2
20510,f,25675,2
20513,f,25678,2
40714,k,50951,2
16136,v,20135,2
13832,a,17299,2
20483,f,25642,2
20453,f,25606,2
1433,b,1824,2
20456,f,25609,2
20459,f,25612,2
10786,v,13498,2
37955,d,47478,2
271,m,345,2
13824,a,17291,2
20462,f,25618,2
20465,f,25621,2
40700,k,50937,2
37942,d,47465,2
10775,v,13487,2
1440,b,1831,2
20471,f,25630,2
16080,v,20063,2
20474,f,25633,2
20477,f,25636,2
10764,v,13465,2
37929,d,47439,2
16072,v,20055,2
20480,f,25639,2
20468,f,25624,2
11028,v,13828,2
40658,k,50853,2
20375,d,25519,2
20195,d,25273,2
10984,v,13773,2
1363,b,1740,2
38176,d,47751,2
16208,v,20255,2
20201,d,25285,2
20207,d,25297,2
20213,d,25303,2
10973,v,13762,2
38163,d,47738,2
20219,d,25315,2
16200,v,20231,2
40616,k,50811,2
20225,d,25321,2
1370,b,1747,2
20231,d,25327,2
10962,v,13751,2
38150,d,47725,2
20237,d,25333,2
13768,a,17219,2
20243,d,25339,2
13760,a,17211,2
20189,d,25267,2
20183,d,25261,2
40602,k,50783,2
20129,d,25171,2
1349,b,1726,2
20135,d,25177,2
16232,v,20279,2
20141,d,25195,2
11017,v,13817,2
38215,d,47816,2
298,m,381,2
20147,d,25207,2
20153,d,25219,2
20249,d,25345,2
38202,d,47790,2
20159,d,25225,2
11006,v,13795,2
1356,b,1733,2
16224,v,20271,2
20165,d,25231,2
20171,d,25237,2
20177,d,25255,2
10995,v,13784,2
38189,d,47777,2
16216,v,20263,2
13752,a,17203,2
10951,v,13740,2
16192,v,20223,2
38137,d,47712,2
20321,d,25441,2
10907,v,13674,2
1391,b,1775,2
20327,d,25447,2
38085,d,47634,2
20333,d,25453,2
16160,v,20167,2
40644,k,50839,2
20339,d,25459,2
10896,v,13663,2
13784,a,17243,2
38072,d,47608,2
20351,d,25477,2
16152,v,20151,2
1398,b,1789,2
20357,d,25489,2
10885,v,13641,2
13792,a,17251,2
20363,d,25495,2
38059,d,47595,2
20369,d,25501,2
16144,v,20143,2
20345,d,25471,2
10874,v,13630,2
20315,d,25429,2
40630,k,50825,2
20255,d,25357,2
1377,b,1754,2
20261,d,25363,2
16184,v,20215,2
20267,d,25369,2
289,m,372,2
10940,v,13729,2
38124,d,47699,2
20273,d,25375,2
13776,a,17235,2
16168,v,20175,2
20279,d,25381,2
10929,v,13718,2
1384,b,1761,2
20291,d,25399,2
38111,d,47660,2
20297,d,25411,2
16176,v,20199,2
20303,d,25417,2
10918,v,13707,2
38098,d,47647,2
20309,d,25423,2
20285,d,25387,2
18452,e,23013,2
16432,v,20527,2
38409,a,48045,2
18662,e,23298,2
11752,m,14731,2
13520,a,16915,2
38517,a,48168,2
40280,k,50419,2
18667,e,23303,2
1083,b,1411,2
11746,m,14725,2
16568,m,20716,2
18672,e,23308,2
18677,e,23313,2
11740,m,14707,2
38514,a,48165,2
16565,m,20710,2
18682,e,23318,2
11734,m,14701,2
13528,a,16923,2
18687,e,23323,2
1090,b,1425,2
11728,m,14695,2
38511,a,48162,2
11758,m,14737,2
18657,e,23293,2
38520,a,48174,2
18652,e,23278,2
16574,m,20722,2
40266,k,50405,2
18622,e,23228,2
11788,m,14767,2
13511,t,16906,2
18627,e,23233,2
1069,b,1397,2
388,m,498,2
11782,m,14761,2
38526,a,48180,2
18692,e,23328,2
18632,e,23248,2
11776,m,14755,2
38523,a,48177,2
13514,t,16909,2
18642,e,23263,2
11770,m,14749,2
13517,t,16912,2
18647,e,23268,2
1076,b,1404,2
11764,m,14743,2
16571,m,20719,2
18637,e,23258,2
40294,k,50433,2
16562,m,20707,2
18697,e,23333,2
40308,k,50447,2
18742,e,23388,2
11680,m,14629,2
13544,a,16947,2
18747,e,23393,2
16550,m,20692,2
1111,b,1446,2
11674,m,14623,2
38496,a,48147,2
18752,e,23398,2
38499,a,48150,2
18757,e,23403,2
16547,m,20686,2
38493,a,48144,2
18762,e,23418,2
11662,m,14611,2
40322,k,50461,2
13552,a,16971,2
18767,e,23423,2
1118,b,1453,2
11656,m,14599,2
18772,e,23433,2
11668,m,14617,2
38529,a,48183,2
11686,m,14635,2
18737,e,23383,2
11722,m,14689,2
38508,a,48159,2
18702,e,23338,2
11716,m,14683,2
16559,m,20704,2
379,m,489,2
18707,e,23343,2
1097,b,1432,2
11710,m,14677,2
18712,e,23348,2
16553,m,20698,2
38505,a,48156,2
11704,m,14659,2
13536,a,16931,2
18722,e,23363,2
11698,m,14647,2
38502,a,48153,2
16556,m,20701,2
18727,e,23373,2
1104,b,1439,2
11692,m,14641,2
18732,e,23378,2
18717,e,23358,2
38490,a,48141,2
11794,m,14773,2
18612,e,23218,2
38559,a,48222,2
13478,t,16858,2
18502,e,23073,2
13481,t,16861,2
11896,m,14899,2
16583,m,20731,2
18507,e,23078,2
1027,b,1355,2
11890,m,14887,2
38556,a,48219,2
18512,e,23088,2
13484,t,16867,2
18517,e,23098,2
11884,m,14875,2
38553,a,48216,2
18522,e,23103,2
11878,m,14863,2
40224,k,50349,2
13487,t,16873,2
18527,e,23108,2
1034,b,1362,2
11902,m,14917,2
18497,e,23068,2
18492,e,23063,2
11908,m,14923,2
18457,e,23023,2
11938,m,14953,2
38568,a,48234,2
18462,e,23028,2
11932,m,14947,2
406,m,534,2
13472,t,16852,2
18467,e,23033,2
1013,b,1334,2
11926,m,14941,2
11872,m,14857,2
16586,m,20734,2
38565,a,48231,2
18477,e,23048,2
11920,m,14935,2
18482,e,23053,2
11914,m,14929,2
13475,t,16855,2
38562,a,48225,2
18487,e,23058,2
40210,k,50335,2
1020,b,1341,2
18472,e,23038,2
18532,e,23113,2
38550,a,48210,2
18537,e,23118,2
38538,a,48192,2
18582,e,23188,2
11824,m,14809,2
13499,t,16888,2
16577,m,20725,2
13502,t,16894,2
18587,e,23193,2
1055,b,1383,2
